ID_Pedido;Unidades;Precio Unitario;Total Venta;Línea de Producto;Código de Producto;País;Territorio
4;23;97,42;2240,66;Vintage Cars;S18_4522;Singapore;Japan
1;43;92,16;3962,88;Vintage Cars;S18_4522;Spain;EMEA
7;24;70,22;1685,28;Vintage Cars;S18_4522;USA;NA
6;22;83,38;1834,36;Vintage Cars;S18_4522;Spain;EMEA
1;26;73,73;1916,98;Vintage Cars;S18_4522;USA;NA
8;35;74,6;2611;Vintage Cars;S18_4522;Spain;EMEA
8;47;77,24;3630,28;Vintage Cars;S18_4522;USA;NA
14;50;100;5090,5;Vintage Cars;S18_4522;Spain;EMEA
8;45;87,77;3949,65;Vintage Cars;S18_4522;France;EMEA
2;39;89,53;3491,67;Vintage Cars;S18_4522;Belgium;EMEA
5;23;89,53;2059,19;Vintage Cars;S18_4522;UK;EMEA
11;42;75,48;3170,16;Vintage Cars;S18_4522;USA;NA
9;20;89,53;1790,6;Vintage Cars;S18_4522;Canada;NA
12;33;71,09;2345,97;Vintage Cars;S18_4522;Belgium;EMEA
14;34;100;3580,88;Vintage Cars;S18_4522;Canada;NA
3;49;100;4946,06;Vintage Cars;S18_4522;Italy;EMEA
8;39;90,4;3525,6;Vintage Cars;S18_4522;UK;EMEA
7;36;100;3602,16;Vintage Cars;S18_4522;France;EMEA
5;50;86,01;4300,5;Vintage Cars;S18_4522;Sweden;EMEA
2;29;100;4498,19;Vintage Cars;S18_4522;USA;NA
3;30;100;3023,1;Vintage Cars;S18_4522;Spain;EMEA
7;41;86,89;3562,49;Vintage Cars;S18_4522;Japan;Japan
7;28;58,58;1640,24;Vintage Cars;S18_4522;Spain;EMEA
5;45;100;4739,4;Vintage Cars;S18_4522;USA;NA
11;32;75,48;2415,36;Vintage Cars;S18_4522;USA;NA
5;36;100;4228,2;Trucks and Buses;S18_4600;Norway;EMEA
9;41;100;4815,45;Trucks and Buses;S18_4600;France;EMEA
5;50;100;7083;Trucks and Buses;S18_4600;Spain;EMEA
5;40;100;4601,2;Trucks and Buses;S18_4600;USA;NA
2;49;100;6467,02;Trucks and Buses;S18_4600;Singapore;Japan
3;45;100;5012,55;Trucks and Buses;S18_4600;Austria;EMEA
10;47;100;5121,59;Trucks and Buses;S18_4600;UK;EMEA
2;21;100;2441,04;Trucks and Buses;S18_4600;USA;NA
5;32;100;4262,08;Trucks and Buses;S18_4600;France;EMEA
16;47;100;6658,02;Trucks and Buses;S18_4600;USA;NA
5;38;100;4509,08;Trucks and Buses;S18_4600;Singapore;APAC
10;41;100;4716,23;Trucks and Buses;S18_4600;USA;NA
3;21;100;2390,22;Trucks and Buses;S18_4600;USA;NA
13;41;100;4666,62;Trucks and Buses;S18_4600;Singapore;APAC
3;38;100;5383,08;Trucks and Buses;S18_4600;Australia;APAC
10;25;99,29;2482,25;Trucks and Buses;S18_4600;USA;NA
5;48;100;5288,64;Trucks and Buses;S18_4600;Sweden;EMEA
14;22;99,29;2184,38;Trucks and Buses;S18_4600;USA;NA
8;28;100;2881,76;Trucks and Buses;S18_4600;Canada;NA
1;47;100;6203,06;Trucks and Buses;S18_4600;Germany;EMEA
4;49;100;6763,47;Trucks and Buses;S18_4600;Sweden;EMEA
4;45;100;5884,65;Trucks and Buses;S18_4600;Australia;APAC
2;28;100;3559,64;Trucks and Buses;S18_4600;USA;NA
6;29;57,53;1668,37;Trucks and Buses;S18_4600;Australia;APAC
1;39;100;4890,6;Trucks and Buses;S18_4600;USA;NA
3;92;100;10471,44;Trucks and Buses;S18_4600;Canada;NA
13;38;100;4325,16;Trucks and Buses;S18_4600;France;EMEA
9;41;47,29;1938,89;Vintage Cars;S18_4668;Norway;EMEA
3;50;49,81;2490,5;Vintage Cars;S18_4668;USA;NA
9;43;53,83;2314,69;Vintage Cars;S18_4668;Spain;EMEA
9;29;43,27;1254,83;Vintage Cars;S18_4668;USA;NA
6;30;42,76;1282,8;Vintage Cars;S18_4668;Singapore;Japan
7;25;53,83;1345,75;Vintage Cars;S18_4668;Austria;EMEA
2;49;44,78;2194,22;Vintage Cars;S18_4668;Australia;APAC
6;40;49,3;1972;Vintage Cars;S18_4668;USA;NA
9;41;44,78;1835,98;Vintage Cars;S18_4668;France;EMEA
4;21;53,33;1119,93;Vintage Cars;S18_4668;Canada;NA
1;46;45,28;2082,88;Vintage Cars;S18_4668;USA;NA
14;39;40,25;1569,75;Vintage Cars;S18_4668;USA;NA
7;45;59,87;2694,15;Vintage Cars;S18_4668;USA;NA
4;21;59,87;1257,27;Vintage Cars;S18_4668;Japan;Japan
7;44;58,36;2567,84;Vintage Cars;S18_4668;Australia;APAC
14;44;59,87;2634,28;Vintage Cars;S18_4668;USA;NA
9;29;51,82;1502,78;Vintage Cars;S18_4668;Sweden;EMEA
4;34;49,3;1676,2;Vintage Cars;S18_4668;France;EMEA
1;39;56,85;2217,15;Vintage Cars;S18_4668;USA;NA
6;38;100;6832,02;Vintage Cars;S18_4668;USA;NA
8;24;79,86;1916,64;Vintage Cars;S18_4668;USA;NA
6;29;100;7110,8;Vintage Cars;S18_4668;Spain;EMEA
8;30;100;5302,8;Vintage Cars;S18_4668;Spain;EMEA
2;20;100;2730;Vintage Cars;S18_4668;Australia;APAC
2;39;100;7827,3;Vintage Cars;S18_4668;USA;NA
7;70;59,87;4190,9;Vintage Cars;S18_4668;Canada;NA
4;26;59,87;1556,62;Vintage Cars;S18_4668;Spain;EMEA
11;44;100;5565,12;Classic Cars;S18_4721;Philippines;Japan
15;28;100;3583,16;Classic Cars;S18_4721;France;EMEA
12;31;100;4705,18;Classic Cars;S18_4721;USA;NA
1;29;100;4444,54;Classic Cars;S18_4721;USA;NA
7;32;100;4618,88;Classic Cars;S18_4721;USA;NA
7;33;100;4910,4;Classic Cars;S18_4721;Australia;APAC
2;44;100;5565,12;Classic Cars;S18_4721;France;EMEA
8;32;100;4237,76;Classic Cars;S18_4721;Germany;EMEA
7;41;100;5673,58;Classic Cars;S18_4721;France;EMEA
14;35;100;5260,15;Classic Cars;S18_4721;Switzerland;EMEA
8;44;100;6350,96;Classic Cars;S18_4721;Denmark;EMEA
4;26;100;3559,4;Classic Cars;S18_4721;France;EMEA
2;20;100;2410,6;Classic Cars;S18_4721;USA;NA
8;48;100;5713,92;Classic Cars;S18_4721;USA;NA
17;34;100;4300,32;Classic Cars;S18_4721;Switzerland;EMEA
2;49;100;7947,31;Classic Cars;S18_4721;Finland;EMEA
15;40;100;5356,8;Classic Cars;S18_4721;Germany;EMEA
3;45;100;7901,1;Classic Cars;S18_4721;USA;NA
4;50;100;6101;Classic Cars;S18_4721;Philippines;Japan
11;38;100;6276,46;Classic Cars;S18_4721;Australia;APAC
2;25;100;4203,5;Classic Cars;S18_4721;Spain;EMEA
13;56;58,18;3258,08;Classic Cars;S18_4721;Finland;EMEA
8;98;67,14;6579,72;Classic Cars;S18_4721;Spain;EMEA
3;98;100;13725,88;Classic Cars;S18_4721;USA;NA
9;42;61,29;2574,18;Classic Cars;S18_4933;UK;EMEA
8;23;57,73;1327,79;Classic Cars;S18_4933;USA;NA
2;29;81,25;2356,25;Classic Cars;S18_4933;Australia;APAC
1;25;80,54;2013,5;Classic Cars;S18_4933;Denmark;EMEA
15;39;71,98;2807,22;Classic Cars;S18_4933;Italy;EMEA
12;44;69,84;3072,96;Classic Cars;S18_4933;USA;NA
16;25;76,26;1906,5;Classic Cars;S18_4933;Australia;APAC
6;45;76,26;3431,7;Classic Cars;S18_4933;USA;NA
2;25;83,39;2084,75;Classic Cars;S18_4933;UK;EMEA
12;37;57,73;2136,01;Classic Cars;S18_4933;France;EMEA
4;30;66,99;2009,7;Classic Cars;S18_4933;France;EMEA
1;36;75,55;2719,8;Classic Cars;S18_4933;USA;NA
1;26;60,58;1575,08;Classic Cars;S18_4933;Spain;EMEA
7;23;73,41;1688,43;Classic Cars;S18_4933;Singapore;APAC
3;23;72,7;1672,1;Classic Cars;S18_4933;UK;EMEA
2;25;66,99;1674,75;Classic Cars;S18_4933;Spain;EMEA
3;21;100;3472,98;Classic Cars;S18_4933;UK;EMEA
5;26;63,43;1649,18;Classic Cars;S18_4933;France;EMEA
9;88;85,25;7502;Classic Cars;S18_4933;USA;NA
2;24;100;4536;Classic Cars;S18_4933;Spain;EMEA
4;66;66,99;4421,34;Classic Cars;S18_4933;USA;NA
7;36;57,73;2078,28;Classic Cars;S18_4933;Australia;APAC
13;36;85,25;3069;Classic Cars;S24_1046;UK;EMEA
12;22;77,9;1713,8;Classic Cars;S24_1046;USA;NA
6;25;60,26;1506,5;Classic Cars;S24_1046;Australia;APAC
5;37;72,76;2692,12;Classic Cars;S24_1046;Denmark;EMEA
3;32;75,69;2422,08;Classic Cars;S24_1046;USA;NA
16;47;74,22;3488,34;Classic Cars;S24_1046;USA;NA
4;37;69,82;2583,34;Classic Cars;S24_1046;USA;NA
10;20;62,47;1249,4;Classic Cars;S24_1046;USA;NA
3;41;82,31;3374,71;Classic Cars;S24_1046;Spain;EMEA
1;21;60,26;1265,46;Classic Cars;S24_1046;USA;NA
8;22;76,43;1681,46;Classic Cars;S24_1046;France;EMEA
5;40;80,1;3204;Classic Cars;S24_1046;USA;NA
5;32;74,96;2398,72;Classic Cars;S24_1046;Spain;EMEA
11;36;66,14;2381,04;Classic Cars;S24_1046;Singapore;APAC
1;27;72,02;1944,54;Classic Cars;S24_1046;Norway;EMEA
6;26;87,45;2273,7;Classic Cars;S24_1046;Spain;EMEA
3;30;70,55;2116,5;Classic Cars;S24_1046;USA;NA
4;23;56,84;1307,32;Classic Cars;S24_1046;UK;EMEA
7;29;59,53;1726,37;Classic Cars;S24_1046;France;EMEA
10;42;60,37;2535,54;Classic Cars;S24_1046;USA;NA
3;34;100;3441,82;Classic Cars;S24_1046;Spain;EMEA
8;26;76,43;1987,18;Classic Cars;S24_1046;USA;NA
11;60;64,67;3880,2;Classic Cars;S24_1046;Australia;APAC
6;35;55,49;1942,15;Classic Cars;S24_1444;Spain;EMEA
2;47;69,36;3259,92;Classic Cars;S24_1444;USA;NA
8;20;60,69;1213,8;Classic Cars;S24_1444;USA;NA
2;20;54,33;1086,6;Classic Cars;S24_1444;Finland;EMEA
4;25;65,31;1632,75;Classic Cars;S24_1444;Australia;APAC
9;25;69,36;1734;Classic Cars;S24_1444;Singapore;Japan
8;27;68,78;1857,06;Classic Cars;S24_1444;Italy;EMEA
3;31;60,11;1863,41;Classic Cars;S24_1444;Spain;EMEA
3;44;66,47;2924,68;Classic Cars;S24_1444;USA;NA
4;49;46,82;2294,18;Classic Cars;S24_1444;USA;NA
8;26;56,07;1457,82;Classic Cars;S24_1444;Ireland;EMEA
6;36;54,33;1955,88;Classic Cars;S24_1444;Germany;EMEA
2;44;52,6;2314,4;Classic Cars;S24_1444;Spain;EMEA
1;28;46,82;1310,96;Classic Cars;S24_1444;Singapore;APAC
2;45;64,74;2913,3;Classic Cars;S24_1444;USA;NA
11;29;46,82;1357,78;Classic Cars;S24_1444;USA;NA
5;40;53,75;2150;Classic Cars;S24_1444;USA;NA
2;45;61,85;2783,25;Classic Cars;S24_1444;USA;NA
11;44;53,18;2339,92;Classic Cars;S24_1444;Denmark;EMEA
14;25;69,16;1729;Classic Cars;S24_1444;USA;NA
4;45;100;5972,4;Classic Cars;S24_1444;France;EMEA
4;48;47,4;2275,2;Classic Cars;S24_1444;USA;NA
14;44;60,76;2673,44;Classic Cars;S24_1444;Spain;EMEA
12;25;97,27;2431,75;Classic Cars;S24_1444;USA;NA
2;22;91,76;2018,72;Classic Cars;S24_1444;Spain;EMEA
2;31;50,29;1558,99;Classic Cars;S24_1444;Spain;EMEA
2;42;52,6;2209,2;Classic Cars;S24_1444;Spain;EMEA
1;55;46,82;2575,1;Classic Cars;S24_1444;France;EMEA
3;25;100;2845,75;Motorcycles;S24_1578;USA;NA
1;35;98,05;3431,75;Motorcycles;S24_1578;Australia;APAC
3;35;93,54;3273,9;Motorcycles;S24_1578;France;EMEA
7;43;95,8;4119,4;Motorcycles;S24_1578;USA;NA
15;44;100;5355,68;Motorcycles;S24_1578;USA;NA
2;50;100;5747,5;Motorcycles;S24_1578;USA;NA
10;48;100;5355,36;Motorcycles;S24_1578;France;EMEA
2;25;100;2535,75;Motorcycles;S24_1578;Norway;EMEA
3;39;100;4351,23;Motorcycles;S24_1578;USA;NA
15;25;90,16;2254;Motorcycles;S24_1578;France;EMEA
2;32;91,29;2921,28;Motorcycles;S24_1578;Australia;APAC
8;20;100;2299;Motorcycles;S24_1578;USA;NA
3;26;100;2637,18;Motorcycles;S24_1578;USA;NA
3;42;100;4307,52;Motorcycles;S24_1578;USA;NA
2;21;100;2153,76;Motorcycles;S24_1578;France;EMEA
7;34;100;3716,88;Motorcycles;S24_1578;USA;NA
10;47;100;5455,76;Motorcycles;S24_1578;Finland;EMEA
6;21;100;2650,62;Motorcycles;S24_1578;Norway;EMEA
2;48;100;6437,28;Motorcycles;S24_1578;USA;NA
7;30;87,78;2633,4;Motorcycles;S24_1578;USA;NA
10;27;84,39;2278,53;Motorcycles;S24_1578;Japan;Japan
2;100;96,92;9692;Motorcycles;S24_1578;USA;NA
6;76;100;8394,2;Motorcycles;S24_1578;Australia;APAC
1;90;100;9195,3;Motorcycles;S24_1578;Sweden;EMEA
8;92;100;10575,4;Motorcycles;S24_1578;UK;EMEA
3;35;100;3550,05;Motorcycles;S24_1578;Spain;EMEA
15;29;59,37;1721,73;Classic Cars;S24_1628;UK;EMEA
1;50;59,87;2993,5;Classic Cars;S24_1628;France;EMEA
1;26;49,81;1295,06;Classic Cars;S24_1628;France;EMEA
8;47;56,85;2671,95;Classic Cars;S24_1628;Australia;APAC
7;23;53,33;1226,59;Classic Cars;S24_1628;Denmark;EMEA
5;34;42,76;1453,84;Classic Cars;S24_1628;USA;NA
1;34;53,83;1830,22;Classic Cars;S24_1628;Norway;EMEA
6;47;53,83;2530,01;Classic Cars;S24_1628;USA;NA
12;45;49,81;2241,45;Classic Cars;S24_1628;USA;NA
5;45;53,33;2399,85;Classic Cars;S24_1628;Spain;EMEA
3;36;43,27;1557,72;Classic Cars;S24_1628;USA;NA
10;21;40,25;845,25;Classic Cars;S24_1628;France;EMEA
1;28;48,3;1352,4;Classic Cars;S24_1628;Italy;EMEA
1;35;45,28;1584,8;Classic Cars;S24_1628;USA;NA
13;50;52,32;2616;Classic Cars;S24_1628;Singapore;APAC
3;22;51,32;1129,04;Classic Cars;S24_1628;Norway;EMEA
8;45;49,3;2218,5;Classic Cars;S24_1628;Spain;EMEA
5;48;42,26;2028,48;Classic Cars;S24_1628;USA;NA
5;20;87,96;1759,2;Classic Cars;S24_1628;UK;EMEA
6;27;36,21;977,67;Classic Cars;S24_1628;France;EMEA
11;76;38,5;2926;Classic Cars;S24_1628;USA;NA
3;64;100;7941,12;Classic Cars;S24_1628;Spain;EMEA
10;64;40,25;2576;Classic Cars;S24_1628;USA;NA
13;37;60,37;2233,69;Classic Cars;S24_1628;Australia;APAC
4;28;88,63;2481,64;Planes;S24_1785;Italy;EMEA
10;39;100;4651,53;Planes;S24_1785;Australia;APAC
5;41;94,1;3858,1;Planes;S24_1785;Spain;EMEA
16;40;87,54;3501,6;Planes;S24_1785;USA;NA
11;49;100;6433,7;Planes;S24_1785;USA;NA
9;27;98,48;2658,96;Planes;S24_1785;Japan;Japan
11;34;100;3608,76;Planes;S24_1785;Australia;APAC
5;23;96,29;2214,67;Planes;S24_1785;Canada;NA
6;31;88,63;2747,53;Planes;S24_1785;USA;NA
1;34;97,38;3310,92;Planes;S24_1785;Spain;EMEA
11;25;95,2;2380;Planes;S24_1785;France;EMEA
3;22;100;2310,88;Planes;S24_1785;Norway;EMEA
6;32;100;4061,76;Planes;S24_1785;Ireland;EMEA
9;31;100;3493,7;Planes;S24_1785;USA;NA
1;25;100;2872,25;Planes;S24_1785;UK;EMEA
14;47;87,54;4114,38;Planes;S24_1785;Italy;EMEA
7;21;50,65;1063,65;Planes;S24_1785;Japan;Japan
2;28;71,73;2008,44;Planes;S24_1785;USA;NA
3;92;94,1;8657,2;Planes;S24_1785;Australia;APAC
11;66;41,71;2752,86;Planes;S24_1785;Spain;EMEA
16;43;100;5552,16;Planes;S24_1785;France;EMEA
5;76;96,29;7318,04;Planes;S24_1785;USA;NA
6;94;88,63;8331,22;Planes;S24_1785;Italy;EMEA
3;45;31,2;1404;Vintage Cars;S24_1937;Germany;EMEA
3;20;35,51;710,2;Vintage Cars;S24_1937;UK;EMEA
2;45;37,84;1702,8;Vintage Cars;S24_1937;USA;NA
7;36;33,19;1194,84;Vintage Cars;S24_1937;USA;NA
5;37;27,22;1007,14;Vintage Cars;S24_1937;USA;NA
9;31;31,53;977,43;Vintage Cars;S24_1937;Italy;EMEA
6;39;36,84;1436,76;Vintage Cars;S24_1937;USA;NA
10;26;29,21;759,46;Vintage Cars;S24_1937;Australia;APAC
5;32;37,17;1189,44;Vintage Cars;S24_1937;Spain;EMEA
3;20;34,19;683,8;Vintage Cars;S24_1937;Spain;EMEA
6;42;29,21;1226,82;Vintage Cars;S24_1937;France;EMEA
1;33;29,54;974,82;Vintage Cars;S24_1937;USA;NA
12;20;28,88;577,6;Vintage Cars;S24_1937;Italy;EMEA
1;29;38,17;1106,93;Vintage Cars;S24_1937;Singapore;APAC
16;23;30,2;694,6;Vintage Cars;S24_1937;France;EMEA
13;39;29,54;1152,06;Vintage Cars;S24_1937;USA;NA
3;20;100;2624;Vintage Cars;S24_1937;USA;NA
6;45;81,91;3685,95;Vintage Cars;S24_1937;UK;EMEA
6;20;35,18;703,6;Vintage Cars;S24_1937;France;EMEA
5;48;100;9720;Vintage Cars;S24_1937;France;EMEA
13;46;36,29;1669,34;Vintage Cars;S24_1937;USA;NA
4;32;70,56;2257,92;Vintage Cars;S24_1937;Spain;EMEA
8;66;100;16689,42;Vintage Cars;S24_1937;Australia;APAC
1;61;29,54;1801,94;Vintage Cars;S24_1937;Singapore;APAC
1;45;26,88;1209,6;Vintage Cars;S24_1937;Australia;APAC
7;38;83,03;3155,14;Motorcycles;S24_2000;USA;NA
5;34;83,79;2848,86;Motorcycles;S24_2000;Australia;APAC
7;43;83,03;3570,29;Motorcycles;S24_2000;France;EMEA
11;47;83,03;3902,41;Motorcycles;S24_2000;USA;NA
1;22;67,03;1474,66;Motorcycles;S24_2000;Norway;EMEA
6;29;75,41;2186,89;Motorcycles;S24_2000;USA;NA
14;28;68,55;1919,4;Motorcycles;S24_2000;France;EMEA
6;40;91,4;3656;Motorcycles;S24_2000;Norway;EMEA
7;25;73,88;1847;Motorcycles;S24_2000;USA;NA
4;30;61,7;1851;Motorcycles;S24_2000;Japan;Japan
6;38;69,31;2633,78;Motorcycles;S24_2000;Australia;APAC
3;36;87,6;3153,6;Motorcycles;S24_2000;USA;NA
1;32;87,6;2803,2;Motorcycles;S24_2000;USA;NA
7;37;62,46;2311,02;Motorcycles;S24_2000;USA;NA
6;30;79,98;2399,4;Motorcycles;S24_2000;France;EMEA
11;39;70,08;2733,12;Motorcycles;S24_2000;USA;NA
1;32;65,51;2096,32;Motorcycles;S24_2000;Ireland;EMEA
4;47;63,22;2971,34;Motorcycles;S24_2000;USA;NA
6;26;86,83;2257,58;Motorcycles;S24_2000;USA;NA
4;37;94,43;3493,91;Motorcycles;S24_2000;USA;NA
8;55;79,98;4398,9;Motorcycles;S24_2000;Spain;EMEA
8;42;100;7191,24;Motorcycles;S24_2000;Finland;EMEA
9;46;100;4886,58;Motorcycles;S24_2000;France;EMEA
2;98;81,4;7977,2;Motorcycles;S24_2000;Sweden;EMEA
3;118;87,6;10336,8;Motorcycles;S24_2000;France;EMEA
1;64;87,6;5606,4;Motorcycles;S24_2000;Italy;EMEA
9;43;100;6341,21;Ships;S24_2011;Denmark;EMEA
3;41;100;5189,78;Ships;S24_2011;Singapore;Japan
9;45;100;6027,75;Ships;S24_2011;UK;EMEA
6;33;100;3366;Ships;S24_2011;USA;NA
5;40;100;5456,4;Ships;S24_2011;Spain;EMEA
16;33;100;3812,16;Ships;S24_2011;Sweden;EMEA
7;50;100;6083;Ships;S24_2011;Spain;EMEA
7;30;100;3170,7;Ships;S24_2011;USA;NA
13;41;100;4534,6;Ships;S24_2011;Spain;EMEA
7;35;100;4301,15;Ships;S24_2011;France;EMEA
1;49;100;6804,63;Ships;S24_2011;Belgium;EMEA
4;46;100;5652,94;Ships;S24_2011;UK;EMEA
10;48;100;6960,48;Ships;S24_2011;USA;NA
8;36;100;4512,6;Ships;S24_2011;Canada;NA
11;22;100;2784,76;Ships;S24_2011;Belgium;EMEA
13;42;100;5316,36;Ships;S24_2011;Canada;NA
2;21;100;2941,89;Ships;S24_2011;Italy;EMEA
7;29;100;3207,4;Ships;S24_2011;UK;EMEA
6;35;100;4215,05;Ships;S24_2011;France;EMEA
4;41;100;4333,29;Ships;S24_2011;Sweden;EMEA
4;29;71,97;2087,13;Ships;S24_2011;USA;NA
7;34;50,33;1711,22;Ships;S24_2011;Spain;EMEA
8;37;100;3910,53;Ships;S24_2011;Japan;Japan
3;28;80,54;2255,12;Ships;S24_2011;USA;NA
6;49;100;5720,75;Ships;S24_2011;USA;NA
10;46;100;6670,46;Ships;S24_2011;USA;NA
2;46;53,76;2472,96;Vintage Cars;S24_2022;Germany;EMEA
2;39;44,35;1729,65;Vintage Cars;S24_2022;UK;EMEA
1;22;45,25;995,5;Vintage Cars;S24_2022;USA;NA
6;49;49,28;2414,72;Vintage Cars;S24_2022;USA;NA
4;43;36,29;1560,47;Vintage Cars;S24_2022;USA;NA
8;27;41,22;1112,94;Vintage Cars;S24_2022;Italy;EMEA
5;31;36,74;1138,94;Vintage Cars;S24_2022;USA;NA
9;20;50,62;1012,4;Vintage Cars;S24_2022;Australia;APAC
4;24;38,08;913,92;Vintage Cars;S24_2022;Spain;EMEA
2;49;47,94;2349,06;Vintage Cars;S24_2022;Spain;EMEA
5;24;48,38;1161,12;Vintage Cars;S24_2022;France;EMEA
9;39;45,25;1764,75;Vintage Cars;S24_2022;Spain;EMEA
2;37;45,7;1690,9;Vintage Cars;S24_2022;France;EMEA
11;45;47,49;2137,05;Vintage Cars;S24_2022;Italy;EMEA
4;45;48,38;2177,1;Vintage Cars;S24_2022;Norway;EMEA
15;44;39,42;1734,48;Vintage Cars;S24_2022;France;EMEA
12;23;37,63;865,49;Vintage Cars;S24_2022;USA;NA
4;30;100;3500,1;Vintage Cars;S24_2022;USA;NA
10;26;85,52;2223,52;Vintage Cars;S24_2022;UK;EMEA
1;43;53,76;2311,68;Vintage Cars;S24_2022;France;EMEA
7;26;31,86;828,36;Vintage Cars;S24_2022;France;EMEA
12;56;30,59;1713,04;Vintage Cars;S24_2022;USA;NA
5;27;68,35;1845,45;Vintage Cars;S24_2022;Spain;EMEA
1;48;100;8084,16;Vintage Cars;S24_2022;Australia;APAC
2;40;45,7;1828;Vintage Cars;S24_2022;USA;NA
1;36;100;3680,28;Trucks and Buses;S24_2300;Norway;EMEA
5;21;100;2925,09;Trucks and Buses;S24_2300;France;EMEA
1;27;100;3415,77;Trucks and Buses;S24_2300;Spain;EMEA
1;47;100;5105,14;Trucks and Buses;S24_2300;USA;NA
8;42;100;5098,8;Trucks and Buses;S24_2300;Finland;EMEA
17;32;100;4661,76;Trucks and Buses;S24_2300;Singapore;Japan
6;28;100;2969,96;Trucks and Buses;S24_2300;UK;EMEA
11;24;100;3496,32;Trucks and Buses;S24_2300;Spain;EMEA
1;49;100;5760,93;Trucks and Buses;S24_2300;France;EMEA
12;46;100;6819,04;Trucks and Buses;S24_2300;USA;NA
1;28;100;3148,88;Trucks and Buses;S24_2300;Singapore;APAC
6;48;100;5704,32;Trucks and Buses;S24_2300;USA;NA
10;29;100;3520,6;Trucks and Buses;S24_2300;Spain;EMEA
9;47;100;5285,62;Trucks and Buses;S24_2300;Singapore;APAC
10;43;100;5605,05;Trucks and Buses;S24_2300;USA;NA
6;25;100;2779,5;Trucks and Buses;S24_2300;USA;NA
1;48;100;5398,08;Trucks and Buses;S24_2300;Sweden;EMEA
10;24;100;3189,6;Trucks and Buses;S24_2300;USA;NA
4;42;100;5581,8;Trucks and Buses;S24_2300;Canada;NA
2;31;100;3820,44;Trucks and Buses;S24_2300;USA;NA
5;42;100;5528,04;Trucks and Buses;S24_2300;Sweden;EMEA
1;37;100;5981,42;Trucks and Buses;S24_2300;Spain;EMEA
7;41;100;5684,65;Trucks and Buses;S24_2300;Spain;EMEA
5;20;100;3449,4;Trucks and Buses;S24_2300;USA;NA
3;20;100;2654,4;Trucks and Buses;S24_2300;USA;NA
10;140;100;16996;Trucks and Buses;S24_2300;Spain;EMEA
9;49;100;5510,54;Trucks and Buses;S24_2300;France;EMEA
15;35;58,87;2060,45;Motorcycles;S24_2360;Philippines;Japan
2;32;76,88;2460,16;Motorcycles;S24_2360;France;EMEA
16;29;61,64;1787,56;Motorcycles;S24_2360;USA;NA
3;27;60,95;1645,65;Motorcycles;S24_2360;USA;NA
11;27;80,34;2169,18;Motorcycles;S24_2360;USA;NA
11;38;74,11;2816,18;Motorcycles;S24_2360;Australia;APAC
6;35;72,03;2521,05;Motorcycles;S24_2360;France;EMEA
3;42;76,19;3199,98;Motorcycles;S24_2360;Spain;EMEA
11;21;63,72;1338,12;Motorcycles;S24_2360;France;EMEA
4;37;80,34;2972,58;Motorcycles;S24_2360;France;EMEA
4;26;79,65;2070,9;Motorcycles;S24_2360;USA;NA
8;47;65,8;3092,6;Motorcycles;S24_2360;France;EMEA
6;37;65,1;2408,7;Motorcycles;S24_2360;USA;NA
12;46;75,49;3472,54;Motorcycles;S24_2360;USA;NA
3;38;59,56;2263,28;Motorcycles;S24_2360;USA;NA
6;33;66,49;2194,17;Motorcycles;S24_2360;Finland;EMEA
2;24;56,1;1346,4;Motorcycles;S24_2360;Norway;EMEA
7;31;81,73;2533,63;Motorcycles;S24_2360;USA;NA
1;42;81,03;3403,26;Motorcycles;S24_2360;Philippines;Japan
6;32;100;3307,2;Motorcycles;S24_2360;Austria;EMEA
3;41;70,65;2896,65;Motorcycles;S24_2360;Spain;EMEA
14;86;61,23;5265,78;Motorcycles;S24_2360;Finland;EMEA
14;40;100;4092;Motorcycles;S24_2360;France;EMEA
4;70;65,13;4559,1;Motorcycles;S24_2360;USA;NA
4;54;79,65;4301,1;Motorcycles;S24_2360;UK;EMEA
11;43;78,15;3360,45;Classic Cars;S24_2766;UK;EMEA
10;32;72,7;2326,4;Classic Cars;S24_2766;USA;NA
4;21;73,6;1545,6;Classic Cars;S24_2766;Australia;APAC
3;20;100;2144,6;Classic Cars;S24_2766;Denmark;EMEA
1;22;74,51;1639,22;Classic Cars;S24_2766;USA;NA
14;36;73,6;2649,6;Classic Cars;S24_2766;USA;NA
2;46;83,6;3845,6;Classic Cars;S24_2766;USA;NA
8;47;96,32;4527,04;Classic Cars;S24_2766;USA;NA
1;45;88,14;3966,3;Classic Cars;S24_2766;Spain;EMEA
14;47;88,14;4142,58;Classic Cars;S24_2766;France;EMEA
6;47;94,5;4441,5;Classic Cars;S24_2766;France;EMEA
3;38;87,24;3315,12;Classic Cars;S24_2766;USA;NA
3;49;79,97;3918,53;Classic Cars;S24_2766;Spain;EMEA
9;35;80,87;2830,45;Classic Cars;S24_2766;Singapore;APAC
5;49;100;5298,86;Classic Cars;S24_2766;UK;EMEA
4;28;93,6;2620,8;Classic Cars;S24_2766;Spain;EMEA
1;30;72,7;2181;Classic Cars;S24_2766;USA;NA
7;39;86,72;3382,08;Classic Cars;S24_2766;UK;EMEA
1;25;100;2876,75;Classic Cars;S24_2766;USA;NA
2;40;100;4107,2;Classic Cars;S24_2766;USA;NA
6;36;37,5;1350;Classic Cars;S24_2766;Spain;EMEA
6;76;94,5;7182;Classic Cars;S24_2766;USA;NA
